id,price,surface,bedrooms,restrooms,location_name,Terraza,Ascensor,Piscina,Calefacción
564349,500,75,2,1,A Coruña,0,0,0,1
564350,550,98,2,2,A Coruña,0,1,0,0
564353,475,90,3,2,A Coruña,0,1,0,0
564356,350,80,3,1,A Coruña,0,0,0,0
564362,450,98,3,2,A Coruña,0,1,0,0
564363,850,90,5,2,A Coruña,0,1,0,1
564364,550,70,2,2,A Coruña,0,1,0,0
564366,550,110,3,2,A Coruña,1,1,0,0
564367,550,80,2,2,A Coruña,0,1,0,0
564368,350,110,4,1,A Coruña,0,0,0,1
564370,895,123,3,2,A Coruña,0,0,0,1
564372,650,107,4,2,A Coruña,1,0,0,0
564373,375,25,1,1,A Coruña,0,1,0,0
564376,375,45,2,1,A Coruña,0,1,0,0
564378,550,87,3,1,A Coruña,0,1,0,0
564379,850,70,2,2,A Coruña,0,0,0,0
564381,475,65,2,1,A Coruña,0,0,0,0
564383,580,98,3,2,A Coruña,0,1,0,0
564384,480,90,3,2,A Coruña,0,1,0,0
564385,495,40,1,1,A Coruña,0,1,0,0
564386,450,80,3,1,A Coruña,0,0,0,0
564387,825,125,3,2,A Coruña,1,0,0,0
564389,310,90,2,2,A Coruña,0,0,0,0
564390,700,90,3,2,A Coruña,0,1,0,0
564391,650,90,3,1,A Coruña,0,0,0,0
564392,430,100,3,2,A Coruña,0,0,0,1
564393,450,85,2,1,A Coruña,0,0,0,0
564395,400,72,3,1,A Coruña,0,0,0,1
564396,850,100,4,2,A Coruña,0,0,0,0
564398,500,60,2,1,A Coruña,0,0,0,0
564399,350,56,2,1,A Coruña,0,0,0,0
564400,430,85,4,2,A Coruña,0,0,0,0
564402,370,85,3,1,A Coruña,0,1,0,0
564403,550,48,1,1,A Coruña,0,0,0,0
564404,600,84,3,1,A Coruña,0,0,0,1
564405,650,91,2,2,A Coruña,0,0,0,1
564407,475,72,2,2,A Coruña,0,1,0,0
564408,350,60,3,1,A Coruña,0,0,0,0
564410,430,90,4,1,A Coruña,0,0,0,0
564411,475,70,2,1,A Coruña,0,0,0,1
564412,600,90,3,1,A Coruña,0,0,0,0
564415,800,150,4,2,A Coruña,0,1,0,0
564417,370,90,3,2,A Coruña,1,0,0,0
564418,460,55,1,1,A Coruña,0,0,0,0
564419,900,110,4,2,A Coruña,0,1,0,1
564420,600,118,2,2,A Coruña,1,0,0,1
564421,400,70,2,1,A Coruña,1,0,0,0
564422,420,50,1,1,A Coruña,0,1,0,0
564426,350,79,2,2,A Coruña,0,1,0,0
564427,350,65,1,1,A Coruña,1,0,0,0
564429,475,75,2,1,A Coruña,0,0,0,0
564432,475,75,2,1,A Coruña,0,0,0,1
564433,550,105,4,1,A Coruña,0,0,0,1
564438,310,75,2,1,A Coruña,0,0,0,0
564439,450,65,2,1,A Coruña,0,0,0,0
564442,350,75,2,1,A Coruña,0,0,0,0
564446,800,104,4,2,A Coruña,0,0,0,1
564450,500,60,2,1,A Coruña,0,0,0,0
564451,590,90,2,1,A Coruña,1,0,0,0
564455,450,75,2,1,A Coruña,0,0,0,1
564458,1300,150,4,2,A Coruña,0,1,0,0
564459,1000,90,3,2,A Coruña,0,1,0,0
564461,480,70,2,2,A Coruña,0,1,0,0
564467,325,80,2,1,A Coruña,1,0,0,0
564469,400,80,2,1,A Coruña,0,0,0,0
564470,500,160,5,2,A Coruña,0,0,0,0
564471,400,85,2,1,A Coruña,0,0,0,0
564474,450,80,3,2,A Coruña,1,0,0,0
564475,380,50,1,1,A Coruña,0,0,0,1
564477,800,120,3,2,A Coruña,0,1,0,0
564478,600,90,3,1,A Coruña,0,0,0,0
564479,430,55,1,2,A Coruña,0,1,0,0
564480,880,90,4,1,A Coruña,0,0,0,0
564482,650,100,5,1,A Coruña,0,1,0,0
564483,500,90,3,2,A Coruña,0,1,0,1
564484,430,80,4,2,A Coruña,0,0,0,0
564485,650,100,3,2,A Coruña,0,0,0,0
564489,550,90,3,1,A Coruña,0,0,0,0
564490,360,65,2,1,A Coruña,0,1,0,0
564492,1300,90,4,1,A Coruña,0,0,0,0
564493,370,50,2,1,A Coruña,0,1,0,1
564498,430,70,2,1,A Coruña,0,0,0,1
564499,450,90,3,2,A Coruña,0,1,0,0
564501,1400,85,2,2,A Coruña,0,1,0,0
564503,420,70,3,2,A Coruña,1,0,0,0
564505,475,65,2,1,A Coruña,0,1,0,1
564506,1000,108,3,2,A Coruña,0,1,0,0
564509,425,50,2,2,A Coruña,0,1,0,1
564510,400,40,1,1,A Coruña,0,0,0,0
564512,320,45,1,1,A Coruña,0,0,0,0
564513,600,90,3,1,A Coruña,0,0,0,0
564516,420,50,2,1,A Coruña,0,0,0,0
564518,450,80,3,2,A Coruña,0,1,0,0
564522,330,55,2,1,A Coruña,0,0,0,0
564523,350,50,1,1,A Coruña,0,0,0,0
564525,1400,120,4,2,A Coruña,0,0,0,0
564526,530,100,3,4,A Coruña,0,1,0,0
564528,450,90,3,2,A Coruña,0,0,0,0
564529,500,140,5,2,A Coruña,1,0,0,0
564532,550,60,1,1,A Coruña,0,1,0,0
564536,600,67,2,2,A Coruña,0,1,0,0
564537,525,60,3,1,A Coruña,0,1,0,0
564538,450,70,2,2,A Coruña,0,0,0,0
564543,950,135,3,2,A Coruña,0,0,0,1
564546,650,75,2,1,A Coruña,0,1,0,0
564548,450,85,3,1,A Coruña,0,0,0,0
564551,430,93,2,2,A Coruña,0,1,0,0
564552,500,70,3,1,A Coruña,0,1,0,0
564554,900,144,3,3,A Coruña,0,0,0,1
564555,450,77,3,1,A Coruña,0,0,0,1
564556,625,93,1,2,A Coruña,0,1,0,0
564557,410,70,2,1,A Coruña,0,0,0,1
564561,950,80,2,1,A Coruña,0,0,0,1
564562,550,85,3,1,A Coruña,0,0,0,0
564565,400,98,3,1,A Coruña,0,1,0,0
564566,750,80,3,1,A Coruña,0,0,0,0
564567,600,80,3,1,A Coruña,0,0,0,0
564577,320,79,3,2,A Coruña,0,0,0,0
564586,450,100,3,2,A Coruña,0,0,0,0
564588,450,90,3,2,A Coruña,0,1,0,0
564593,1200,120,2,1,A Coruña,0,0,0,0
564594,600,85,4,2,A Coruña,0,1,0,0
564596,600,100,3,2,A Coruña,0,1,0,0
564598,1500,105,3,2,A Coruña,0,1,0,0
564600,400,90,3,1,A Coruña,0,1,0,0
564601,550,140,4,3,A Coruña,0,1,0,0
564602,400,102,3,2,A Coruña,0,1,0,0
564603,700,80,3,1,A Coruña,0,0,0,0
564606,750,86,3,1,A Coruña,0,0,0,1
564607,750,86,3,1,A Coruña,0,0,0,1
564608,400,75,2,1,A Coruña,0,0,0,1
564609,290,30,1,1,A Coruña,0,1,0,0
564614,420,115,4,2,A Coruña,0,1,0,0
564619,350,75,2,1,A Coruña,0,1,0,0
564621,750,85,3,2,A Coruña,0,0,0,0
564622,525,80,2,2,A Coruña,1,0,0,0
564624,400,90,3,2,A Coruña,0,0,0,0
564633,550,110,3,2,A Coruña,0,1,0,0
564635,500,90,3,2,A Coruña,1,1,0,0
564637,600,100,3,1,A Coruña,0,0,0,0
564639,525,70,2,1,A Coruña,0,0,0,0
564643,550,110,4,2,A Coruña,0,1,0,1
564644,550,100,3,1,A Coruña,0,0,0,0
564646,750,100,3,2,A Coruña,0,0,0,0
564647,300,50,1,1,A Coruña,0,0,0,1
564648,550,46,2,1,A Coruña,0,0,0,0
564651,500,55,1,1,A Coruña,0,0,0,0
564652,350,83,2,1,A Coruña,0,1,0,0
564653,3500,280,4,4,A Coruña,1,0,0,0
564655,800,65,2,1,A Coruña,0,1,0,0
564656,330,29,1,1,A Coruña,0,1,0,0
564661,400,90,4,2,A Coruña,1,0,0,0
564662,280,50,2,1,A Coruña,0,0,0,0
564664,750,90,3,2,A Coruña,0,0,0,0
564665,440,70,2,1,A Coruña,0,1,0,0
564667,350,42,1,1,A Coruña,1,0,0,0
564670,450,105,3,2,A Coruña,1,0,0,0
564671,869,104,2,2,A Coruña,1,1,0,0
564672,650,75,2,2,A Coruña,0,1,0,0
564683,600,83,3,2,A Coruña,0,0,0,1
564687,490,111,2,2,A Coruña,0,1,0,0
564688,525,80,2,2,A Coruña,0,1,0,0
564689,1200,65,2,1,A Coruña,0,1,0,0
564692,490,74,2,1,A Coruña,0,1,0,1
564698,450,67,1,1,A Coruña,0,1,0,0
564701,525,80,2,1,A Coruña,0,1,0,1
564705,850,80,3,2,A Coruña,0,1,0,0
564709,375,55,2,1,A Coruña,0,1,0,0
564710,420,55,2,1,A Coruña,0,1,0,1
564711,380,70,2,1,A Coruña,0,0,0,0
564713,550,105,3,2,A Coruña,0,1,0,0
564716,500,72,2,2,A Coruña,0,1,0,0
564719,350,80,3,1,A Coruña,1,0,0,0
564724,430,97,2,1,A Coruña,0,0,0,1
564726,400,90,2,2,A Coruña,0,1,0,1
564728,800,110,3,2,A Coruña,0,1,0,0
564730,630,100,3,2,A Coruña,0,1,0,0
564732,2500,280,4,5,A Coruña,0,0,1,1
564735,900,126,3,2,A Coruña,0,1,0,0
564740,2500,260,4,5,A Coruña,1,0,1,0
564741,600,50,2,1,A Coruña,0,1,0,0
564742,575,50,2,1,A Coruña,0,1,0,0
564743,900,60,3,1,A Coruña,0,0,0,0
564745,950,173,3,2,A Coruña,0,1,0,0
564749,900,129,3,2,A Coruña,0,1,0,0
564750,950,120,4,2,A Coruña,0,1,0,0
564751,700,82,3,1,A Coruña,0,1,0,1
564752,900,132,2,2,A Coruña,0,1,0,0
564757,600,60,1,1,A Coruña,0,1,0,0
564761,1600,242,4,3,A Coruña,0,0,1,1
564765,500,60,3,1,A Coruña,0,0,0,1
564766,630,74,1,1,A Coruña,0,1,0,0
564768,1450,65,2,1,A Coruña,0,0,0,1
564769,1850,300,4,3,A Coruña,1,0,0,0
564770,760,108,3,2,A Coruña,1,1,0,0
564772,550,85,2,2,A Coruña,0,1,0,0
564782,300,60,2,1,A Coruña,0,0,0,1
564785,800,77,2,2,A Coruña,0,1,0,1
564786,750,64,1,1,A Coruña,0,1,0,1
564790,850,126,4,2,A Coruña,0,1,0,0
564793,450,82,2,2,A Coruña,0,1,0,0
564799,900,100,3,2,A Coruña,0,0,0,1
564801,1200,138,3,4,A Coruña,0,1,0,0
564802,550,131,3,2,A Coruña,0,1,0,0
564807,650,50,2,1,A Coruña,0,1,0,0
564809,950,102,3,2,A Coruña,0,1,0,0
564810,720,105,4,3,A Coruña,0,1,0,0
564812,500,50,1,1,A Coruña,0,0,0,0
564820,350,118,2,2,A Coruña,0,0,0,0
564825,435,40,2,1,A Coruña,0,0,0,0
564827,600,130,4,2,A Coruña,0,0,0,1
564830,500,95,3,1,A Coruña,1,1,0,0
564831,370,45,1,1,A Coruña,0,1,0,0
564833,900,115,3,2,A Coruña,0,1,0,0
564835,850,90,3,2,A Coruña,0,1,0,0
564836,645,56,2,1,A Coruña,0,1,0,0
564843,490,50,1,1,A Coruña,1,1,0,0
564848,3500,195,5,5,A Coruña,0,0,0,1
564858,400,53,1,1,A Coruña,1,1,0,0
564859,450,81,3,1,A Coruña,0,0,0,1
564863,450,80,3,2,A Coruña,0,0,0,0
564866,900,100,2,2,A Coruña,0,1,0,0
564869,550,119,3,2,A Coruña,0,1,0,0
564883,700,100,3,2,A Coruña,0,1,0,0
564884,790,65,1,1,A Coruña,0,1,0,0
637027,450,60,2,1,A Coruña,0,0,0,1
637029,395,70,2,1,A Coruña,0,1,0,0
637030,300,70,2,1,A Coruña,0,0,0,0
637031,350,85,2,2,A Coruña,0,0,0,1
637032,650,78,2,1,A Coruña,0,1,0,1
637033,150,115,2,2,A Coruña,0,0,0,1
637034,600,80,3,2,A Coruña,0,1,0,1
637035,390,60,2,1,A Coruña,1,0,0,0
637036,550,68,2,2,A Coruña,0,0,0,0
637037,900,80,3,1,A Coruña,0,1,0,1
637038,845,82,2,2,A Coruña,0,1,0,0
637040,450,46,2,1,A Coruña,0,0,0,1
637041,850,70,2,2,A Coruña,0,1,0,0
637043,550,55,2,1,A Coruña,0,1,0,0
637044,570,50,1,1,A Coruña,0,1,0,0
637045,460,98,3,2,A Coruña,0,0,0,0
637046,400,100,3,2,A Coruña,0,0,0,1
637047,370,72,2,1,A Coruña,0,1,0,0
637048,800,90,3,2,A Coruña,0,1,0,0
637050,390,70,2,1,A Coruña,0,1,0,0
637051,700,78,2,2,A Coruña,0,1,0,1
637052,450,70,2,2,A Coruña,0,1,0,0
637053,450,90,3,2,A Coruña,0,1,0,0
637054,400,72,2,1,A Coruña,0,0,0,0
637055,350,70,2,1,A Coruña,0,0,0,0
637057,750,58,1,2,A Coruña,1,0,0,0
637058,600,89,3,1,A Coruña,0,0,0,1
637059,340,60,3,1,A Coruña,0,0,0,0
637060,730,72,2,2,A Coruña,0,1,0,1
637061,1100,133,2,3,A Coruña,0,0,0,0
637062,850,105,3,2,A Coruña,0,1,0,0
637063,600,77,4,1,A Coruña,0,1,0,0
637064,450,62,1,1,A Coruña,0,0,0,0
637065,500,42,1,1,A Coruña,0,1,0,0
637066,800,107,2,2,A Coruña,0,0,0,1
637067,340,80,3,1,A Coruña,0,0,0,0
637068,350,62,1,1,A Coruña,0,0,0,0
637070,500,85,2,1,A Coruña,1,0,0,0
637071,400,70,2,1,A Coruña,0,0,0,0
637072,325,35,1,1,A Coruña,0,0,0,0
637074,800,86,3,2,A Coruña,0,0,0,1
637075,475,100,3,2,A Coruña,0,0,0,0
637076,700,65,1,1,A Coruña,0,1,0,0
637077,350,73,2,1,A Coruña,0,0,0,1
637078,650,60,2,1,A Coruña,0,0,0,0
637079,700,154,3,2,A Coruña,0,0,0,1
637080,1400,235,4,3,A Coruña,0,0,0,1
637081,600,72,2,2,A Coruña,0,1,0,0
637082,450,55,2,1,A Coruña,0,0,0,1
637083,850,64,2,1,A Coruña,0,0,0,1
637084,900,250,3,3,A Coruña,1,0,0,1
637086,800,119,4,2,A Coruña,0,1,0,0
637088,330,85,2,1,A Coruña,0,0,0,1
637089,800,100,3,2,A Coruña,0,1,0,1
637090,700,180,4,3,A Coruña,1,1,0,0
637091,350,60,2,2,A Coruña,0,1,0,0
637092,450,129,3,2,A Coruña,0,0,0,1
637093,400,120,2,1,A Coruña,1,1,0,0
637094,450,70,2,2,A Coruña,0,1,0,0
637096,550,70,2,2,A Coruña,0,0,0,1
637097,450,76,2,1,A Coruña,0,0,0,0
637098,575,89,3,2,A Coruña,0,1,0,0
637099,1100,80,2,1,A Coruña,0,1,0,0
637100,950,111,3,2,A Coruña,0,1,0,0
637101,550,75,3,1,A Coruña,0,1,0,0
637102,840,75,3,2,A Coruña,0,0,0,0
637103,600,70,2,2,A Coruña,0,1,0,1
637104,700,75,2,2,A Coruña,0,1,0,0
637105,450,85,3,2,A Coruña,0,0,0,0
637106,600,40,1,1,A Coruña,0,1,0,0
637107,650,60,1,1,A Coruña,0,1,0,0
637108,500,90,3,1,A Coruña,0,1,0,0
637109,425,38,1,1,A Coruña,0,0,0,1
637110,700,80,3,2,A Coruña,0,1,0,0
637111,350,110,3,2,A Coruña,0,1,0,0
637112,1000,169,4,4,A Coruña,0,0,0,1
637113,480,55,2,1,A Coruña,0,1,0,0
637114,620,60,2,1,A Coruña,0,1,0,0
637115,430,70,2,1,A Coruña,0,0,0,1
637116,1100,120,4,2,A Coruña,0,1,0,1
637117,650,120,3,2,A Coruña,0,1,0,0
637118,425,80,3,1,A Coruña,1,0,0,1
637119,475,75,2,1,A Coruña,0,0,0,0
637120,670,55,2,1,A Coruña,0,1,0,1
637121,310,45,1,1,A Coruña,0,1,0,0
637122,420,75,2,2,A Coruña,0,1,0,0
637124,650,55,2,1,A Coruña,0,1,0,0
637125,550,68,2,2,A Coruña,0,1,0,0
637126,525,80,3,1,A Coruña,0,1,0,0
637127,600,91,3,1,A Coruña,0,0,0,1
637128,400,65,1,1,A Coruña,0,1,0,1
637129,320,45,1,1,A Coruña,0,0,0,0
637130,450,70,2,2,A Coruña,0,1,0,0
637131,550,50,2,1,A Coruña,0,0,0,0
637132,600,85,2,1,A Coruña,0,1,0,0
637133,675,70,2,2,A Coruña,0,1,0,0
637134,400,60,3,1,A Coruña,0,0,0,0
637135,500,90,2,1,A Coruña,0,0,0,0
637136,500,80,2,1,A Coruña,0,0,0,0
637137,1100,100,3,2,A Coruña,0,0,0,0
637138,450,100,4,2,A Coruña,0,0,0,0
637140,610,75,2,1,A Coruña,0,0,0,0
637143,600,70,2,1,A Coruña,0,0,0,0
637145,750,80,3,1,A Coruña,0,0,0,0
637146,600,75,3,1,A Coruña,0,0,0,0
637148,550,95,3,2,A Coruña,0,1,0,1
637149,700,80,2,1,A Coruña,0,0,0,1
637150,950,65,2,2,A Coruña,0,1,0,1
637151,750,85,2,2,A Coruña,0,1,0,1
637152,700,125,4,2,A Coruña,0,1,0,0
637156,400,90,3,2,A Coruña,1,1,0,0
637157,500,93,3,2,A Coruña,0,0,0,0
637158,650,120,3,2,A Coruña,1,0,0,0
637159,500,67,1,1,A Coruña,0,0,0,0
637160,350,85,3,2,A Coruña,0,1,0,0
637161,600,50,3,1,A Coruña,0,0,0,1
637162,650,70,2,2,A Coruña,0,1,0,0
637163,600,50,3,1,A Coruña,0,0,0,1
637164,700,114,3,2,A Coruña,0,1,0,1
637165,400,58,2,1,A Coruña,0,0,0,1
637166,350,45,1,1,A Coruña,0,1,0,1
637167,650,55,3,1,A Coruña,0,0,0,1
637168,1000,208,6,3,A Coruña,0,1,0,0
637169,1100,85,2,2,A Coruña,0,1,0,0
637170,695,80,2,2,A Coruña,0,1,0,0
637172,780,67,2,1,A Coruña,0,1,0,0
637173,550,65,3,1,A Coruña,0,0,0,1
637174,550,52,2,1,A Coruña,0,0,0,1
637175,450,87,3,1,A Coruña,0,1,0,0
637176,650,96,3,2,A Coruña,0,1,0,0
637177,500,80,3,2,A Coruña,0,0,0,1
637178,400,75,3,2,A Coruña,0,1,0,0
637179,650,100,3,2,A Coruña,0,1,0,0
637180,380,70,2,2,A Coruña,0,1,0,0
637181,500,85,2,2,A Coruña,0,1,0,0
637183,475,50,2,1,A Coruña,0,0,0,0
637184,450,76,2,2,A Coruña,0,1,0,1
637185,600,75,3,2,A Coruña,0,0,0,0
637186,700,71,2,2,A Coruña,0,1,0,0
637187,420,45,1,1,A Coruña,0,0,0,0
637188,450,80,2,1,A Coruña,1,0,0,0
637189,620,80,3,1,A Coruña,0,0,0,0
637192,650,65,2,1,A Coruña,0,0,0,0
637193,750,80,3,1,A Coruña,0,0,0,0
637194,600,80,3,1,A Coruña,0,0,0,0
637195,600,75,2,1,A Coruña,0,1,0,0
637196,550,83,3,2,A Coruña,0,1,0,1
637197,650,93,3,2,A Coruña,0,1,0,0
637198,525,51,2,1,A Coruña,0,0,0,1
637199,475,50,2,1,A Coruña,0,0,0,1
637200,700,80,2,2,A Coruña,0,0,0,1
637201,550,82,3,2,A Coruña,0,1,0,0
637203,900,76,3,1,A Coruña,0,1,0,0
637204,600,85,3,2,A Coruña,0,1,0,1
637205,400,100,5,1,A Coruña,0,0,0,1
637207,450,85,3,1,A Coruña,0,1,0,0
637208,650,105,4,2,A Coruña,0,0,0,1
637209,750,90,3,2,A Coruña,0,1,0,0
637210,700,55,2,1,A Coruña,0,1,0,0
637211,380,60,2,1,A Coruña,0,1,0,0
637212,600,85,3,1,A Coruña,1,0,0,0
637214,500,100,2,2,A Coruña,0,1,0,0
637215,500,95,4,2,A Coruña,1,0,0,0
637216,550,84,2,2,A Coruña,0,1,0,0
637217,410,90,3,2,A Coruña,0,0,0,1
637218,850,100,3,2,A Coruña,0,1,0,0
637219,450,80,3,1,A Coruña,0,0,0,1
637220,495,44,1,1,A Coruña,0,1,0,0
637221,620,60,2,1,A Coruña,0,1,0,0
637222,300,50,1,1,A Coruña,1,0,0,0
637223,525,68,2,2,A Coruña,0,1,0,0
637224,400,75,2,1,A Coruña,0,0,0,0
637225,600,102,3,2,A Coruña,0,1,0,0
637226,310,45,1,1,A Coruña,0,0,0,0
637227,430,80,3,1,A Coruña,1,0,0,0
637228,320,140,4,2,A Coruña,0,0,0,0
637229,750,80,3,1,A Coruña,0,0,0,0
637230,600,73,2,1,A Coruña,0,1,0,0
637231,500,80,2,1,A Coruña,0,0,0,0
637232,1200,227,4,3,A Coruña,0,0,0,1
637233,550,70,2,2,A Coruña,0,1,0,0
637234,850,95,3,2,A Coruña,0,1,0,0
637235,475,66,1,1,A Coruña,0,0,0,0
637236,750,80,3,2,A Coruña,1,0,0,0
637237,500,70,2,2,A Coruña,0,0,0,0
637240,960,120,4,2,A Coruña,0,1,0,0
637242,450,60,2,1,A Coruña,0,0,0,1
637243,750,72,2,2,A Coruña,0,1,0,0
637244,420,40,1,1,A Coruña,0,1,0,1
637245,280,130,3,1,A Coruña,1,0,0,0
637247,600,92,3,1,A Coruña,0,0,0,0
637248,550,53,2,1,A Coruña,0,0,0,0
637249,400,60,2,1,A Coruña,0,1,0,0
637250,430,78,3,1,A Coruña,0,1,0,0
637251,650,70,2,2,A Coruña,0,1,0,0
637253,400,80,2,2,A Coruña,0,1,0,0
637254,350,38,1,1,A Coruña,0,1,0,0
637255,490,138,3,2,A Coruña,0,1,0,0
637258,600,160,4,4,A Coruña,0,0,0,1
637260,450,80,2,2,A Coruña,0,1,0,0
637261,510,90,3,2,A Coruña,0,1,0,0
637262,475,80,2,2,A Coruña,0,1,0,0
637263,500,90,3,2,A Coruña,0,1,0,0
637264,320,80,2,1,A Coruña,0,0,0,1
637265,410,40,1,1,A Coruña,0,1,0,0
637266,290,42,1,1,A Coruña,0,0,0,0
637267,450,82,3,1,A Coruña,0,1,0,0
637268,500,50,1,1,A Coruña,0,0,0,1
637269,470,38,1,1,A Coruña,0,1,0,0
637272,420,80,3,2,A Coruña,0,0,0,0
637273,800,100,2,2,A Coruña,0,1,0,0
637274,450,70,4,2,A Coruña,0,0,0,0
637275,1200,100,2,2,A Coruña,0,1,0,0
637277,500,95,3,2,A Coruña,0,0,0,0
637278,500,75,2,1,A Coruña,0,0,0,0
637279,650,75,2,1,A Coruña,0,0,0,0
637280,340,70,3,1,A Coruña,0,0,0,0
637281,450,45,1,1,A Coruña,0,0,0,0
637282,610,75,2,1,A Coruña,0,0,0,0
637284,500,70,2,1,A Coruña,0,0,0,0
637285,550,70,2,1,A Coruña,0,0,0,0
637286,650,45,1,1,A Coruña,0,1,0,0
637287,890,118,3,2,A Coruña,0,1,0,0
637288,500,100,2,2,A Coruña,0,0,0,1
637291,700,75,2,2,A Coruña,1,0,0,0
637294,600,85,3,2,A Coruña,0,1,0,0
637295,330,50,1,1,A Coruña,0,0,0,0
637296,550,70,2,1,A Coruña,0,1,0,0
637297,550,45,1,1,A Coruña,0,0,0,1
637298,400,60,2,1,A Coruña,0,1,0,0
637299,430,60,2,1,A Coruña,0,0,0,1
637300,390,68,2,1,A Coruña,0,1,0,0
637301,480,50,1,1,A Coruña,0,1,0,0
637302,750,95,3,1,A Coruña,0,0,0,1
637303,450,80,3,2,A Coruña,0,0,0,1
637304,600,68,3,1,A Coruña,0,0,0,1
637305,470,42,1,1,A Coruña,0,1,0,0
637306,370,110,3,2,A Coruña,0,0,0,0
637307,800,100,4,2,A Coruña,0,1,0,0
637308,600,65,3,1,A Coruña,0,0,0,0
637309,650,80,3,1,A Coruña,0,1,0,0
637310,600,84,3,1,A Coruña,1,1,0,0
637312,495,55,2,1,A Coruña,0,1,0,1
637313,600,115,3,2,A Coruña,0,1,0,0
637314,1100,123,4,2,A Coruña,0,1,0,1
637315,450,110,3,2,A Coruña,0,1,0,1
637316,350,90,2,1,A Coruña,0,1,0,1
637317,600,79,3,1,A Coruña,0,0,0,0
637319,800,110,3,2,A Coruña,0,1,0,0
637320,650,118,4,2,A Coruña,0,1,0,0
637321,450,35,1,1,A Coruña,0,0,0,1
637323,550,60,1,1,A Coruña,0,1,0,0
637324,1100,80,2,1,A Coruña,0,0,0,1
637325,600,100,3,3,A Coruña,0,0,0,1
637327,450,78,3,1,A Coruña,0,0,0,0
637328,450,82,3,1,A Coruña,0,0,0,0
637329,1200,150,3,2,A Coruña,0,0,0,0
637330,500,60,3,1,A Coruña,0,0,0,0
637331,900,120,4,2,A Coruña,0,1,0,0
637332,600,86,2,2,A Coruña,0,1,0,0
637333,700,75,2,2,A Coruña,0,1,0,0
637334,650,95,2,1,A Coruña,1,0,0,0
637335,700,95,4,2,A Coruña,0,1,0,0
637336,430,65,2,1,A Coruña,0,1,0,0
637337,575,82,3,2,A Coruña,0,1,0,0
637340,550,80,3,2,A Coruña,0,0,0,1
637341,400,95,3,2,A Coruña,0,1,0,0
637343,600,60,1,1,A Coruña,0,0,0,1
637345,80,150,3,3,A Coruña,0,0,0,0
637346,450,120,2,1,A Coruña,0,0,0,0
637347,600,70,2,1,A Coruña,0,1,0,0
637348,450,40,1,1,A Coruña,0,1,0,0
637349,700,90,4,2,A Coruña,0,1,0,0
637350,230,90,2,1,A Coruña,0,0,0,0
637351,300,100,2,2,A Coruña,0,1,0,0
637352,800,100,4,2,A Coruña,0,1,0,0
637353,650,100,3,2,A Coruña,0,0,0,0
637355,550,50,1,1,A Coruña,0,0,0,0
637356,460,70,3,2,A Coruña,0,0,0,1
637357,675,65,2,1,A Coruña,0,1,0,0
637359,550,60,2,1,A Coruña,0,1,0,0
637360,660,90,3,1,A Coruña,1,0,0,0
637361,375,65,2,1,A Coruña,0,1,0,0
637362,500,75,2,1,A Coruña,1,0,0,0
637363,700,90,3,1,A Coruña,0,0,0,1
637365,800,51,2,1,A Coruña,0,1,0,0
637366,400,70,2,1,A Coruña,0,0,0,0
637367,465,90,3,2,A Coruña,0,0,0,0
637368,500,60,3,1,A Coruña,0,1,0,0
637370,550,70,2,1,A Coruña,0,1,0,0
637371,250,44,2,1,A Coruña,0,0,0,0
637372,550,70,3,1,A Coruña,0,1,0,0
637373,900,60,3,1,A Coruña,0,0,0,0
637374,460,115,4,2,A Coruña,0,1,0,0
637375,750,120,3,1,A Coruña,1,0,0,1
637376,700,100,3,2,A Coruña,0,1,0,0
637377,375,85,2,1,A Coruña,1,0,0,0
637378,900,118,3,2,A Coruña,0,1,0,0
637379,475,65,3,1,A Coruña,0,0,0,0
637380,350,45,1,1,A Coruña,0,0,0,1
637381,650,72,3,1,A Coruña,0,0,0,0
637383,750,55,2,1,A Coruña,0,1,0,0
637384,610,34,1,1,A Coruña,0,1,0,0
637385,450,45,1,1,A Coruña,0,0,0,0
637388,425,70,2,1,A Coruña,0,1,0,0
637390,700,60,3,1,A Coruña,0,1,0,0
637391,750,75,3,1,A Coruña,0,1,0,0
637392,600,90,4,2,A Coruña,0,1,0,0
637393,350,300,3,1,A Coruña,0,0,0,1
637394,360,92,3,2,A Coruña,1,0,0,0
637395,400,50,1,1,A Coruña,0,0,0,0
637396,400,80,4,2,A Coruña,0,1,0,0
637397,450,80,2,1,A Coruña,0,0,0,0
637398,500,90,3,2,A Coruña,0,1,0,0
637399,600,60,2,2,A Coruña,0,1,0,0
637400,400,87,3,2,A Coruña,0,1,0,0
637401,1200,55,2,1,A Coruña,0,0,0,0
637402,899,106,3,2,A Coruña,0,1,0,0
637403,600,60,2,1,A Coruña,0,1,0,1
637404,750,130,4,2,A Coruña,0,1,0,0
637405,1500,90,2,1,A Coruña,0,0,0,1
637406,470,60,2,1,A Coruña,0,1,0,0
637407,800,100,4,2,A Coruña,1,0,0,0
637408,490,90,3,2,A Coruña,0,1,0,0
637409,420,65,2,1,A Coruña,0,1,0,0
637410,750,125,1,2,A Coruña,0,0,0,1
637411,500,70,2,1,A Coruña,0,0,0,1
637412,700,80,2,1,A Coruña,0,1,0,0
637413,450,75,2,1,A Coruña,0,0,0,1
637414,450,67,1,1,A Coruña,0,1,0,1
637416,375,40,1,1,A Coruña,0,1,0,1
